Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:03:43.194,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.300, -0.271, -0.464, 0.983, 10.437, -45.715, 160.95, -3.609, 6.784, 41.259, -8.918, 2.058, 1.764, 25.94, -0.97531, 0.043, -0.09396, -0.19495,
 16:03:43.277,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.300, -0.164, -0.375, 1.32, -24.902, -24.048, 146.423, -4.153, 4.521, 50.515, -8.918, 2.058, 1.764, 25.94, -0.97531, 0.043, -0.09396, -0.19495,
 16:03:43.390,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.300, -0.198, 0.202, 1.13, -24.475, 17.761, 168.579, -5.224, 3.708, 60.145, -9.800, 2.058, 0.980, 25.94, -0.83646, 0.06375, -0.00375, -0.54419,
 16:03:43.482,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.745, -0.343, 0.256, 1.137, -47.18, -15.198, 167.969, -6.757, 5.696, 70.307, -9.800, 2.058, 0.980, 25.94, -0.83646, 0.06375, -0.00375, -0.54419,
 16:03:43.620,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.745, -0.121, 0.036, 2.393, -38.452, 119.629, 154.785, -7.125, 9.102, 80.854, -9.800, 2.058, 0.980, 25.94, -0.83646, 0.06375, -0.00375, -0.54419,
 16:03:43.649,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.745, -0.136, -0.049, 0.453, -47.058, -59.998, 143.311, -8.685, 13.442, 95.543, -9.800, 2.058, 0.980, 25.94, -0.83646, 0.06375, -0.00375, -0.54419,
 16:03:43.787,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.745, -0.108, -0.026, 0.877, -26.428, -53.589, 150.574, -8.871, 10.53, 118.46, -9.996, 2.058, 0.490, 25.94, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:43.883,d7:c3:4a:8c:31:30, 2015-01-01 00:18:21.745, -0.128, 0.081, 1.16, -33.142, -22.217, 154.541, -8.174, 9.591, 141.251, -9.996, 2.058, 0.490, 25.94, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:44.002,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.255, -0.152, 0.067, 1.056, -36.438, -3.418, 158.691, -7.789, 10.833, 163.691, -9.996, 2.058, 0.490, 25.91, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:44.098,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.255, -0.2, 0.07, 0.947, -29.724, 5.798, 162.231, -6.718, 13.008, -174.408, -9.996, 2.058, 0.490, 25.91, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:44.212,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.255, -0.251, 0.042, 1.044, -30.334, -3.662, 162.415, -5.334, 14.76, -153.116, -9.996, 2.058, 0.490, 25.91, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:44.250,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.255, -0.217, 0.466, 1.504, -74.585, 2.014, 171.631, -2.373, 16.672, -131.913, -10.094, 2.254, 3.038, 25.91, -0.42447, 0.108, 0.03265, -0.89832,
 16:03:44.392,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.255, -0.327, 0.147, 1.014, -41.87, -29.602, 165.1, -1.148, 15.815, -111.808, -10.094, 2.254, 3.038, 25.91, 0.57001, 0.10553, 0.08521, -0.8103,
 16:03:44.481,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.700, -0.182, 0.091, 1.125, -46.936, -5.676, 163.086, -0.511, 15.145, -93.104, -10.094, 2.254, 3.038, 25.91, 0.57001, 0.10553, 0.08521, -0.8103,
 16:03:44.625,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.700, -0.195, 0.068, 0.997, -43.64, -16.113, 168.091, -0.209, 13.826, -75.421, -10.094, 2.254, 3.038, 25.91, 0.57001, 0.10553, 0.08521, -0.8103,
 16:03:44.698,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.700, -0.392, 0.105, 0.817, -42.725, -14.282, 169.556, -0.121, 13.288, -58.596, -10.094, 2.254, 3.038, 25.91, 0.57001, 0.10553, 0.08521, -0.8103,
 16:03:44.789,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.700, -0.333, 0.092, 1.044, -44.25, -9.766, 165.894, 0.319, 13.513, -42.424, -7.840, 2.254, 2.744, 25.91, 0.57001, 0.10553, 0.08521, -0.8103,
 16:03:44.918,d7:c3:4a:8c:31:30, 2015-01-01 00:18:22.700, -0.16, 0.029, 0.906, -23.254, -10.437, 166.321, 0.67, 12.371, -27.653, -7.840, 2.254, 2.744, 25.91, 0.97751, 0.0275, 0.09659, -0.18527,
 16:03:45.036,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.205, -0.355, -0.009, 0.932, -42.114, 4.517, 165.833, 0.615, 11.404, -13.87, -7.840, 2.254, 2.744, 25.91, 0.97751, 0.0275, 0.09659, -0.18527,
 16:03:45.059,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.205, -0.129, 0.02, 1.078, -48.157, -10.071, 158.447, 0.016, 10.651, -1.137, -7.840, 2.254, 2.744, 25.91, 0.97751, 0.0275, 0.09659, -0.18527,
 16:03:45.220,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.205, -0.138, 0.176, 0.635, -24.597, -15.198, 163.086, -0.533, 9.58, 10.887, -7.840, 2.254, 2.744, 25.91, 0.97751, 0.0275, 0.09659, -0.18527,
 16:03:45.304,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.205, -0.298, -0.08, -0.083, -78.491, 38.696, 144.653, -2.521, 8.97, 20.605, -9.212, 2.156, 1.470, 25.91, 0.97034, -0.02069, 0.04324, 0.23676,
 16:03:45.401,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.625, -0.186, -0.158, 1.148, 23.987, -83.252, 153.625, -1.456, 3.373, 30.487, -9.212, 2.156, 1.470, 25.91, 0.97034, -0.02069, 0.04324, 0.23676,
 16:03:45.498,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.625, 0.002, -0.29, 1.265, -7.263, -32.654, 159.241, -2.543, 2.164, 40.633, -9.212, 2.156, 1.470, 25.91, 0.97034, -0.02069, 0.04324, 0.23676,
 16:03:45.621,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.625, -0.276, 0.345, 1.213, -25.452, 27.344, 175.049, -4.323, 2.851, 50.938, -9.702, 2.156, 0.784, 25.91, 0.97034, -0.02069, 0.04324, 0.23676,
 16:03:45.664,d7:c3:4a:8c:31:30, 2015-01-01 00:18:23.625, -0.312, -0.141, 1.436, -50.964, 17.456, 167.175, -6.031, 7.333, 61.221, -9.702, 2.156, 0.784, 25.91, 0.83005, -0.08823, 0.03259, 0.54959,
 16:03:45.794,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.010, -0.37, 0.399, 1.346, -39.307, 32.654, 154.419, -6.586, 10.92, 71.548, -9.702, 2.156, 0.784, 25.91, 0.83005, -0.08823, 0.03259, 0.54959,
 16:03:45.889,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.010, -0.062, 0.068, 1.552, -31.616, -67.444, 153.198, -7.723, 9.014, 80.458, -9.702, 2.156, 0.784, 25.91, 0.83005, -0.08823, 0.03259, 0.54959,
 16:03:46.010,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.010, -0.028, 0.062, 0.598, -20.325, -35.706, 151.062, -8.553, 6.674, 94.631, -11.172, 2.254, 0.980, 25.91, 0.83005, -0.08823, 0.03259, 0.54959,
 16:03:46.085,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.010, -0.115, 0.048, 0.898, -20.02, -32.227, 160.034, -9.333, 6.828, 117.482, -11.172, 2.254, 0.980, 25.91, 0.44125, -0.095, -0.04364, 0.8912,
 16:03:46.238,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.400, -0.185, 0.069, 0.95, -27.405, -12.634, 160.034, -9.558, 9.509, 140.142, -11.172, 2.254, 0.980, 25.91, 0.44125, -0.095, -0.04364, 0.8912,
 16:03:46.294,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.400, -0.017, 0.062, 0.95, -38.33, -9.277, 157.532, -8.811, 12.288, 162.477, -11.172, 2.254, 0.980, 25.91, 0.44125, -0.095, -0.04364, 0.8912,
 16:03:46.417,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.400, -0.228, 0.454, 1.378, -24.231, 22.949, 183.899, -6.185, 13.755, -174.886, -10.878, 2.352, 2.744, 25.91, 0.44125, -0.095, -0.04364, 0.8912,
 16:03:46.539,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.400, -0.32, 0.11, 1.026, -45.044, 17.944, 174.072, -4.257, 17.364, -152.655, -10.878, 2.352, 2.744, 25.91, -0.22964, -0.13715, -0.07037, 0.96094,
 16:03:46.590,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.785, -0.181, 0.092, 1.02, -39.795, -35.522, 166.87, -2.335, 17.089, -131.226, -10.878, 2.352, 2.744, 25.91, -0.22964, -0.13715, -0.07037, 0.96094,
 16:03:46.689,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.785, -0.329, 0.129, 0.921, -39.978, 1.77, 168.884, -0.758, 16.43, -111.072, -10.878, 2.352, 2.744, 25.91, -0.22964, -0.13715, -0.07037, 0.96094,
 16:03:46.831,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.785, -0.325, 0.102, 1.032, -39.795, 5.92, 166.931, 0.423, 16.304, -91.978, -8.036, 2.156, 2.940, 25.91, -0.22964, -0.13715, -0.07037, 0.96094,
 16:03:46.899,d7:c3:4a:8c:31:30, 2015-01-01 00:18:24.785, -0.245, 0.334, 2.018, -61.768, -19.348, 173.767, 1.934, 14.98, -74.064, -8.036, 2.156, 2.940, 25.91, -0.82443, -0.08804, -0.0943, 0.55096,
 16:03:47.048,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.200, -0.046, 0.129, 0.907, -39.917, -7.446, 169.983, 2.708, 13.865, -57.244, -8.036, 2.156, 2.940, 25.91, -0.82443, -0.08804, -0.0943, 0.55096,
 16:03:47.069,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.200, -0.323, 0.13, 0.372, -28.198, -30.151, 168.518, 2.697, 12.025, -41.83, -8.036, 2.156, 2.940, 25.91, -0.82443, -0.08804, -0.0943, 0.55096,
 16:03:47.199,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.200, -0.26, 0.107, 1.045, -47.302, -16.846, 165.588, 2.06, 11.036, -27.565, -8.624, 2.156, 1.960, 25.91, -0.82443, -0.08804, -0.0943, 0.55096,
 16:03:47.324,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.560, -0.112, 0.068, 1.188, -44.434, -22.766, 163.879, 1.357, 9.662, -14.117, -8.624, 2.156, 1.960, 25.91, -0.98865, -0.02206, -0.08215, 0.12344,
 16:03:47.411,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.560, -0.611, 0.174, 0.789, -47.363, -13.489, 164.246, -0.313, 9.108, -1.445, -8.624, 2.156, 1.960, 25.91, -0.98865, -0.02206, -0.08215, 0.12344,
 16:03:47.527,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.560, -0.031, -0.15, 1.588, 13.489, -37.17, 157.959, -0.813, 7.564, 8.586, -8.624, 2.156, 1.960, 25.91, -0.98865, -0.02206, -0.08215, 0.12344,
 16:03:47.622,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.560, -0.086, -0.153, 0.836, -20.691, -122.681, 150.33, -1.555, 2.994, 18.649, -9.604, 2.156, 1.176, 25.91, -0.98865, -0.02206, -0.08215, 0.12344,
 16:03:47.706,d7:c3:4a:8c:31:30, 2015-01-01 00:18:25.560, -0.155, 0.032, 0.526, -0.854, 5.859, 171.631, -2.851, 1.527, 29.224, -9.604, 2.156, 1.176, 25.91, -0.95541, 0.03491, -0.01364, -0.29276,
 16:03:47.856,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.005, 0.335, 0.234, 1.094, -39.246, 0.366, 168.823, -4.839, 3.9, 39.798, -9.604, 2.156, 1.176, 25.91, -0.95541, 0.03491, -0.01364, -0.29276,
 16:03:47.892,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.005, -0.283, 0.449, 1.166, -85.693, 58.655, 175.049, -5.806, 5.79, 50.35, -9.604, 2.156, 1.176, 25.91, -0.95541, 0.03491, -0.01364, -0.29276,
 16:03:48.008,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.005, -0.108, 0.065, 0.658, -51.025, -50.293, 139.099, -8.597, 9.712, 59.464, -9.702, 2.156, 0.490, 25.91, -0.95541, 0.03491, -0.01364, -0.29276,
 16:03:48.138,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.365, -0.065, 0.031, 0.746, -32.349, -56.885, 145.874, -9.097, 6.026, 68.527, -9.702, 2.156, 0.490, 25.91, -0.81821, 0.09439, 0.00323, -0.56699,
 16:03:48.235,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.365, -0.179, 0.037, 1.445, -26.001, -8.911, 159.058, -9.218, 4.043, 77.871, -9.702, 2.156, 0.490, 25.91, -0.81821, 0.09439, 0.00323, -0.56699,
 16:03:48.304,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.365, -0.134, 0.132, 1.127, -27.527, -12.878, 160.217, -10.404, 5.795, 91.752, -9.702, 2.156, 0.490, 25.91, -0.81821, 0.09439, 0.00323, -0.56699,
 16:03:48.445,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.365, -0.09, 0.085, 0.78, -27.1, -21.606, 159.912, -11.321, 9.212, 114.28, -11.564, 2.254, 1.960, 25.91, -0.42554, 0.12668, 0.04538, -0.89481,
 16:03:48.496,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.750, 0.039, 0.112, 0.895, -25.94, -18.677, 163.879, -10.8, 11.722, 137.269, -11.564, 2.254, 1.960, 25.91, -0.42554, 0.12668, 0.04538, -0.89481,
 16:03:48.617,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.750, -0.228, -0.029, 0.138, -54.688, -5.737, 178.711, -7.081, 15.551, 160.906, -11.564, 2.254, 1.960, 25.91, -0.42554, 0.12668, 0.04538, -0.89481,
 16:03:48.711,d7:c3:4a:8c:31:30, 2015-01-01 00:18:26.750, -0.171, 0.039, 1.086, -40.344, -24.109, 171.143, -5.46, 19.352, -175.88, -9.310, 2.254, 3.234, 25.91, -0.42554, 0.12668, 0.04538, -0.89481,
 16:03:48.832,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.080, -0.22, 0.112, 1.062, -40.771, -6.165, 169.067, -2.774, 19.347, -153.166, -9.310, 2.254, 3.234, 25.91, 0.26874, 0.15601, 0.06403, -0.94827,
 16:03:48.903,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.080, -0.179, 0.116, 1.02, -36.194, -9.766, 167.48, -0.423, 19.265, -131.523, -9.310, 2.254, 3.234, 25.91, 0.26874, 0.15601, 0.06403, -0.94827,
 16:03:49.034,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.080, -0.234, 0.109, 0.988, -41.992, -9.521, 168.091, 1.34, 17.891, -111.292, -9.310, 2.254, 3.234, 25.91, 0.26874, 0.15601, 0.06403, -0.94827,
 16:03:49.151,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.080, -0.241, 0.342, 1.033, -55.359, -0.977, 171.57, 3.631, 17.056, -91.653, -7.840, 2.156, 2.548, 25.91, 0.26874, 0.15601, 0.06403, -0.94827,
 16:03:49.231,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.080, -0.168, 0.141, 0.979, -42.969, -11.108, 167.786, 4.406, 14.952, -73.806, -7.840, 2.156, 2.548, 25.91, 0.79367, 0.10757, 0.08151, -0.59308,
 16:03:49.298,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.555, -0.366, 0.293, 0.832, -41.626, -22.339, 167.664, 4.114, 12.025, -57.563, -7.840, 2.156, 2.548, 25.91, 0.79367, 0.10757, 0.08151, -0.59308,
 16:03:49.463,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.555, -0.417, 0.134, 0.95, -47.668, 5.493, 166.016, 3.181, 11.151, -42.177, -7.840, 2.156, 2.548, 25.91, 0.79367, 0.10757, 0.08151, -0.59308,
 16:03:49.503,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.555, 0.588, 0.079, 1.119, -44.739, -3.052, 160.706, 2.076, 9.591, -28.251, -9.212, 2.156, 1.372, 25.91, 0.79367, 0.10757, 0.08151, -0.59308,
 16:03:49.657,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.885, -0.127, 0.03, -0.231, -83.862, -58.655, 123.291, -0.802, 7.641, -16.88, -9.212, 2.156, 1.372, 25.91, 0.99048, 0.00223, 0.06409, -0.12137,
 16:03:49.721,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.885, -0.087, -0.227, 0.28, 21.118, -78.796, 150.452, -1.214, 3.076, -5.548, -9.212, 2.156, 1.372, 25.91, 0.99048, 0.00223, 0.06409, -0.12137,
 16:03:49.883,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.885, 0.148, -0.173, 0.688, -8.972, 1.16, 153.381, -2.087, 0.22, 5.905, -9.212, 2.156, 1.372, 25.91, 0.99048, 0.00223, 0.06409, -0.12137,
 16:03:49.888,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.885, -0.038, 0.314, 0.44, -29.541, -37.781, 171.143, -3.752, 1.626, 17.303, -9.604, 2.058, 0.980, 25.91, 0.99048, 0.00223, 0.06409, -0.12137,
 16:03:50.032,d7:c3:4a:8c:31:30, 2015-01-01 00:18:27.885, 0.023, -0.053, 1.195, -24.78, 58.35, 171.692, -5.817, 4.647, 28.817, -9.604, 2.058, 0.980, 25.91, 0.95465, -0.07034, 0.04498, 0.28558,
 16:03:50.139,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.300, -0.321, 0.394, 1.529, -99.915, 22.705, 181.458, -6.213, 8.113, 40.029, -9.604, 2.058, 0.980, 25.91, 0.95465, -0.07034, 0.04498, 0.28558,
 16:03:50.219,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.300, -0.085, 0.107, 1.244, -23.804, -59.814, 158.752, -8.075, 7.24, 49.592, -9.604, 2.058, 0.980, 25.91, 0.95465, -0.07034, 0.04498, 0.28558,
 16:03:50.323,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.300, -0.176, 0.041, 1.011, -18.555, -36.865, 153.198, -8.438, 5.295, 58.953, -10.976, 2.156, 1.078, 25.91, 0.95465, -0.07034, 0.04498, 0.28558,
 16:03:50.465,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.660, -0.159, 0.038, 0.96, -26.611, 4.639, 158.63, -8.893, 5.493, 68.423, -10.976, 2.156, 1.078, 25.91, 0.82138, -0.09091, -0.004, 0.56296,
 16:03:50.539,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.660, -0.22, 0.042, 0.932, -27.222, -4.944, 159.424, -9.976, 6.696, 77.487, -10.976, 2.156, 1.078, 25.91, 0.82138, -0.09091, -0.004, 0.56296,
 16:03:50.641,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.660, 0.016, 0.111, 1.217, -33.508, 13.855, 159.363, -10.311, 8.212, 87.446, -10.976, 2.156, 1.078, 25.91, 0.82138, -0.09091, -0.004, 0.56296,
 16:03:50.754,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.660, -0.229, 0.012, 0.296, 29.968, 5.798, 181.702, -9.047, 12.151, 110.869, -10.584, 2.254, 2.842, 25.91, 0.82138, -0.09091, -0.004, 0.56296,
 16:03:50.826,d7:c3:4a:8c:31:30, 2015-01-01 00:18:28.660, -0.242, 0.013, 0.956, -48.279, -48.523, 172.424, -8.674, 18.193, 134.105, -10.584, 2.254, 2.842, 25.91, 0.34393, -0.17459, -0.01013, 0.92252,
 16:03:50.909,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.105, -0.375, 0.124, 1.059, -45.715, -9.277, 165.466, -6.696, 18.397, 158.137, -10.584, 2.254, 2.842, 25.91, 0.34393, -0.17459, -0.01013, 0.92252,
 16:03:51.083,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.105, -0.322, 0.106, 1, -42.786, 6.47, 167.358, -4.323, 20.49, -178.401, -10.584, 2.254, 2.842, 25.91, 0.34393, -0.17459, -0.01013, 0.92252,
 16:03:51.120,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.105, -0.071, 0.111, 1.042, -40.71, -4.639, 168.823, -1.923, 20.094, -155.616, -7.938, 2.156, 3.038, 25.91, 0.34393, -0.17459, -0.01013, 0.92252,
 16:03:51.324,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.460, -0.28, 0.262, 0.412, -27.832, -23.315, 184.265, 1.055, 19.655, -133.319, -7.938, 2.156, 3.038, 25.91, -0.39673, -0.16168, -0.06039, 0.90149,
 16:03:51.325,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.460, -0.277, 0.143, 1.145, -43.823, 8.484, 162.964, 2.51, 19.336, -112.61, -7.938, 2.156, 3.038, 25.91, -0.39673, -0.16168, -0.06039, 0.90149,
 16:03:51.419,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.460, -0.269, -0.02, 0.806, -15.442, -37.292, 161.072, 3.774, 15.458, -94.059, -7.938, 2.156, 3.038, 25.91, -0.39673, -0.16168, -0.06039, 0.90149,
 16:03:51.571,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.460, -0.28, 0.139, 1.081, -52.185, 4.456, 164.734, 3.604, 13.936, -76.3, -8.624, 2.058, 1.862, 25.91, -0.39673, -0.16168, -0.06039, 0.90149,
 16:03:51.629,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.460, -1.192, 0.142, 1.226, -49.622, -1.831, 162.109, 2.812, 12.03, -60.167, -8.624, 2.058, 1.862, 25.91, -0.87231, -0.06711, -0.07773, 0.47794,
 16:03:51.720,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.940, -0.188, 0.394, 2.549, -108.276, 74.707, 119.202, 1.609, 9.8, -45.709, -8.624, 2.058, 1.862, 25.91, -0.87231, -0.06711, -0.07773, 0.47794,
 16:03:51.903,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.940, -0.431, -0.527, 0.83, 13.55, -107.91, 161.56, -0.17, 6.597, -33.887, -8.624, 2.058, 1.862, 25.91, -0.87231, -0.06711, -0.07773, 0.47794,
 16:03:51.939,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.940, -0.167, -0.257, 0.968, -3.357, -92.651, 138.855, -0.884, 1.511, -21.121, -8.624, 2.058, 1.862, 25.91, -0.87231, -0.06711, -0.07773, 0.47794,
 16:03:52.062,d7:c3:4a:8c:31:30, 2015-01-01 00:18:29.940, -0.3, 0.059, 0.787, 0.366, 14.832, 168.518, -2.67, 1.005, -8.981, -9.702, 2.156, 0.882, 25.91, -0.99933, 0.03018, -0.01764, 0.00464,
 16:03:52.157,d7:c3:4a:8c:31:30, 2015-01-01 00:18:30.325, -0.097, 0.314, 1.385, -58.899, -0.183, 170.837, -4.323, 4.048, 3.598, -9.702, 2.156, 0.882, 25.91, -0.99933, 0.03018, -0.01764, 0.00464,
