Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:57:03.047,d7:c3:4a:8c:31:30, 2015-01-01 00:37:57.085, 0.075, -0.051, 0.943, 11.108, 16.663, 155.212, 1.203, 3.851, 12.437, -11.662, 3.822, 9.898, 24.95, 0.99908, -0.00342, 0.03763, 0.01837,
 15:57:03.161,d7:c3:4a:8c:31:30, 2015-01-01 00:37:57.680, -0.106, -0.078, 1.306, 7.202, -19.836, 158.752, 2.197, 4.51, 23.483, -11.662, 3.822, 9.898, 24.93, 0.99908, -0.00342, 0.03763, 0.01837,
 15:57:03.319,d7:c3:4a:8c:31:30, 2015-01-01 00:37:57.680, 0.127, -0.044, 0.538, -36.377, -5.432, 167.114, 2.67, 4.471, 34.415, -11.662, 3.822, 9.898, 24.93, 0.99908, -0.00342, 0.03763, 0.01837,
 15:57:03.371,d7:c3:4a:8c:31:30, 2015-01-01 00:37:57.680, 0.095, -0.208, 1.028, -15.808, 50.293, 177.673, 2.708, 3.334, 45.786, -11.662, 3.822, 9.898, 24.93, 0.99908, -0.00342, 0.03763, 0.01837,
 15:57:03.462,d7:c3:4a:8c:31:30, 2015-01-01 00:37:57.680, 0.103, -0.139, 1.052, 18.555, -14.282, 172.302, 4.329, 2.84, 57.189, -15.092, 3.626, 13.818, 24.93, 0.99908, -0.00342, 0.03763, 0.01837,
 15:57:03.656,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.065, 0.188, -0.121, 0.964, 14.893, -3.601, 174.622, 5.949, 1.236, 68.11, -15.092, 3.626, 13.818, 24.93, 0.82498, 0.03812, 0.0379, 0.5625,
 15:57:03.656,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.065, 0.13, -0.062, 0.967, 22.034, 12.817, 169.922, 7.91, 0.11, 78.552, -15.092, 3.626, 13.818, 24.93, 0.82498, 0.03812, 0.0379, 0.5625,
 15:57:03.761,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.065, 0.223, 0.021, 0.547, -28.259, 15.259, 175.049, 8.004, -0.324, 88.912, -15.092, 3.626, 13.818, 24.93, 0.82498, 0.03812, 0.0379, 0.5625,
 15:57:03.922,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.065, 0.265, -0.09, 1.081, 24.78, -11.292, 170.471, 9.871, -3.318, 109.94, -15.386, 3.724, 14.210, 24.93, 0.82498, 0.03812, 0.0379, 0.5625,
 15:57:03.971,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.065, 0.131, -0.164, 1.198, 22.583, 31.006, 165.894, 10.613, -6.861, 133.44, -15.386, 3.724, 14.210, 24.93, 0.33905, 0.08755, 0.06238, 0.93454,
 15:57:04.072,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.545, 0.101, 0.193, 0.37, -65.613, 60.12, 173.584, 8.448, -8.492, 156.951, -15.386, 3.724, 14.210, 24.93, 0.33905, 0.08755, 0.06238, 0.93454,
 15:57:04.237,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.545, 0.172, -0.064, 1.236, 18.616, 13.306, 165.71, 7.866, -9.827, 179.929, -15.386, 3.724, 14.210, 24.93, 0.33905, 0.08755, 0.06238, 0.93454,
 15:57:04.241,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.545, 0.881, 0.329, 0.95, -22.461, 9.277, 171.021, 4.971, -11.492, -157.885, -13.230, 3.822, 11.662, 24.93, 0.33905, 0.08755, 0.06238, 0.93454,
 15:57:04.374,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.545, -0.08, 0.424, 3.832, 56.641, -26.062, 116.516, 3.065, -12.7, -139.559, -13.230, 3.822, 11.662, 24.93, -0.4071, 0.06949, 0.04407, 0.90961,
 15:57:04.516,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.900, 0.114, 0.091, 0.312, 28.32, -144.958, 156.738, -0.494, -6.301, -120.861, -13.230, 3.822, 11.662, 24.93, -0.4071, 0.06949, 0.04407, 0.90961,
 15:57:04.571,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.900, 0.262, 0.07, 1.537, 11.536, -6.531, 173.401, -1.961, -8.168, -102.09, -13.230, 3.822, 11.662, 24.93, -0.4071, 0.06949, 0.04407, 0.90961,
 15:57:04.688,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.900, 0.595, 0.109, 1.351, 6.287, -44.189, 173.645, -3.461, -11.03, -83.205, -12.642, 3.724, 10.976, 24.93, -0.4071, 0.06949, 0.04407, 0.90961,
 15:57:04.806,d7:c3:4a:8c:31:30, 2015-01-01 00:37:58.900, 0.548, 0.604, 1.61, -17.822, 12.512, 161.011, -4.889, -12.019, -65.462, -12.642, 3.724, 10.976, 24.93, -0.83334, 0.09222, 0.06503, 0.54099,
 15:57:04.882,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.345, 0.159, 0.722, 1.748, -9.094, 0.366, 158.447, -6.372, -7.85, -50.01, -12.642, 3.724, 10.976, 24.93, -0.83334, 0.09222, 0.06503, 0.54099,
 15:57:05.051,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.345, -0.052, 0.071, 1.364, 14.16, 47.363, 151.001, -6.207, -3.224, -37.002, -12.642, 3.724, 10.976, 24.93, -0.83334, 0.09222, 0.06503, 0.54099,
 15:57:05.051,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.345, 0.043, -0.083, 0.831, -4.028, 23.071, 154.602, -5.856, 2.812, -24.944, -12.642, 3.724, 10.976, 24.93, -0.83334, 0.09222, 0.06503, 0.54099,
 15:57:05.183,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.345, 0.117, -0.096, 0.817, 4.456, 13.428, 162.964, -4.142, 4.395, -12.129, -11.662, 3.724, 9.800, 24.93, -0.99692, 0.02618, -0.04846, 0.05499,
 15:57:05.322,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.705, 0.055, -0.097, 1.093, 14.221, 14.771, 157.349, -2.016, 5.504, 0.104, -11.662, 3.724, 9.800, 24.93, -0.99692, 0.02618, -0.04846, 0.05499,
 15:57:05.380,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.705, -0.044, -0.065, 1.093, 10.193, 1.099, 157.776, -0.209, 7.921, 11.722, -11.662, 3.724, 9.800, 24.93, -0.99692, 0.02618, -0.04846, 0.05499,
 15:57:05.548,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.705, 0.02, -0.8, 1.312, 11.963, -39.734, 168.945, 1.11, 7.674, 23.313, -13.524, 3.626, 12.152, 24.93, -0.99692, 0.02618, -0.04846, 0.05499,
 15:57:05.590,d7:c3:4a:8c:31:30, 2015-01-01 00:37:59.705, 0.139, -0.015, 1, 16.724, -27.1, 170.227, 2.428, 7.399, 35.299, -13.524, 3.626, 12.152, 24.93, -0.95108, -0.00058, -0.0679, -0.30118,
 15:57:05.651,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.150, 0.116, -0.096, 1.15, 20.081, -29.907, 173.096, 5.131, 5.361, 46.928, -13.524, 3.626, 12.152, 24.93, -0.95108, -0.00058, -0.0679, -0.30118,
 15:57:05.843,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.150, 0.144, -0.167, 1.036, 16.296, 14.648, 171.875, 7.427, 3.516, 57.936, -13.524, 3.626, 12.152, 24.93, -0.95108, -0.00058, -0.0679, -0.30118,
 15:57:05.861,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.150, 0.208, -0.13, 0.904, 18.616, 11.78, 169.006, 9.481, 1.791, 68.472, -15.680, 3.724, 14.700, 24.93, -0.95108, -0.00058, -0.0679, -0.30118,
 15:57:05.997,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.480, 0.144, -0.378, 1.937, 45.288, -28.87, 160.95, 10.569, -0.093, 78.563, -15.680, 3.724, 14.700, 24.93, -0.75845, -0.07022, -0.05649, -0.64539,
 15:57:06.138,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.480, 0.248, -0.145, 0.951, 13.306, 26.001, 172.607, 11.272, -0.582, 89.187, -15.680, 3.724, 14.700, 24.93, -0.75845, -0.07022, -0.05649, -0.64539,
 15:57:06.192,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.480, 0.197, -0.01, 1.667, 27.649, 27.71, 163.696, 12.519, -3.724, 111.407, -15.680, 3.724, 14.700, 24.93, -0.75845, -0.07022, -0.05649, -0.64539,
 15:57:06.362,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.480, -0.024, 0.402, 1.474, 17.517, 25.696, 160.278, 13.145, -6.537, 134.736, -14.014, 3.920, 12.740, 24.93, -0.75845, -0.07022, -0.05649, -0.64539,
 15:57:06.400,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.480, 0.983, -0.098, 0.871, 6.287, -41.077, 166.504, 11.772, -8.828, 158.159, -14.014, 3.920, 12.740, 24.93, -0.17047, -0.09698, -0.08502, -0.97684,
 15:57:06.461,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.955, 0.047, -0.159, 3.017, 119.446, -103.455, 117.188, 8.817, -13.931, -179.302, -14.014, 3.920, 12.740, 24.93, -0.17047, -0.09698, -0.08502, -0.97684,
 15:57:06.652,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.955, -0.242, 0.142, 0.234, -25.391, 211.243, 165.649, 7.339, -18.199, -161.323, -14.014, 3.920, 12.740, 24.93, -0.17047, -0.09698, -0.08502, -0.97684,
 15:57:06.670,d7:c3:4a:8c:31:30, 2015-01-01 00:38:00.955, -0.057, 0.025, 0.971, -14.282, 31.372, 160.645, 2.098, -12.211, -141.207, -12.838, 3.822, 11.368, 24.93, -0.17047, -0.09698, -0.08502, -0.97684,
 15:57:06.894,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.285, -0.015, -0.417, 0.724, 8.301, -3.052, 174.255, -1.071, -12.426, -121.097, -12.838, 3.822, 11.368, 24.93, 0.52609, -0.09915, -0.04218, -0.84351,
 15:57:06.894,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.285, -0.012, -0.408, 1.133, 25.513, -18.433, 168.701, -3.785, -11.552, -101.431, -12.838, 3.822, 11.368, 24.93, 0.52609, -0.09915, -0.04218, -0.84351,
 15:57:07.001,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.285, 0.258, 0.282, 0.136, -85.022, 26.855, 190.369, -6.696, -9.602, -82.837, -12.838, 3.822, 11.368, 24.93, 0.52609, -0.09915, -0.04218, -0.84351,
 15:57:07.129,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.285, 0.146, -0.344, 0.673, 65.491, -1.221, 156.189, -6.493, -9.597, -65.693, -12.152, 3.822, 10.290, 24.93, 0.52609, -0.09915, -0.04218, -0.84351,
 15:57:07.181,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.285, 0.066, -0.211, 0.942, 28.198, 5.859, 149.78, -5.823, -5.883, -51.147, -12.152, 3.822, 10.290, 24.93, 0.90381, -0.06583, -0.02277, -0.42209,
 15:57:07.271,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.700, -0.013, -0.087, 1.113, -0.244, 44.189, 154.846, -5.861, 0.676, -37.98, -12.152, 3.822, 10.290, 24.93, 0.90381, -0.06583, -0.02277, -0.42209,
 15:57:07.463,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.700, 0.085, -0.068, 1.202, 7.385, 14.465, 160.4, -4.647, 3.345, -24.95, -12.152, 3.822, 10.290, 24.93, 0.90381, -0.06583, -0.02277, -0.42209,
 15:57:07.481,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.700, 0.014, -0.007, 1.238, 9.094, 28.503, 157.532, -2.823, 4.235, -12.129, -12.152, 3.724, 10.486, 24.93, 0.90381, -0.06583, -0.02277, -0.42209,
 15:57:07.601,d7:c3:4a:8c:31:30, 2015-01-01 00:38:01.700, 0.307, -0.072, 0.826, 11.597, -26.794, 158.569, -1.28, 5.729, 0.082, -12.152, 3.724, 10.486, 24.93, 0.99832, -0.00772, 0.04611, 0.03262,
 15:57:07.760,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.090, 0.129, 0.626, 1.954, -36.865, 28.503, 176.453, -1.181, 4.9, 12.601, -12.152, 3.724, 10.486, 24.93, 0.99832, -0.00772, 0.04611, 0.03262,
 15:57:07.811,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.090, 0.124, -0.294, 1.128, 12.573, 6.165, 173.157, 0.764, 4.625, 24.686, -12.152, 3.724, 10.486, 24.93, 0.99832, -0.00772, 0.04611, 0.03262,
 15:57:07.872,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.090, 0.063, -0.165, 1.059, 18.738, -12.878, 170.837, 2.675, 4.576, 36.733, -15.190, 3.724, 14.112, 24.93, 0.99832, -0.00772, 0.04611, 0.03262,
 15:57:08.063,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.090, 0.093, -0.145, 1.019, 11.292, -7.629, 172.729, 4.713, 4.01, 48.285, -15.190, 3.724, 14.112, 24.93, 0.90555, 0.02533, 0.04962, 0.42047,
 15:57:08.082,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.505, 0.17, -0.044, 0.934, 21.545, 19.714, 171.936, 7.081, 2.961, 59.282, -15.190, 3.724, 14.112, 24.93, 0.90555, 0.02533, 0.04962, 0.42047,
 15:57:08.201,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.505, 0.241, -0.519, 1.158, 33.02, -11.108, 171.997, 8.355, 1.329, 70.093, -15.190, 3.724, 14.112, 24.93, 0.90555, 0.02533, 0.04962, 0.42047,
 15:57:08.346,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.505, 0.015, -0.129, 0.835, 6.104, 9.338, 170.41, 9.586, -0.626, 80.403, -15.190, 3.724, 14.112, 24.93, 0.90555, 0.02533, 0.04962, 0.42047,
 15:57:08.411,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.505, 0.044, -0.209, 0.844, 6.409, 41.077, 170.41, 10.805, -1.198, 90.533, -14.994, 3.724, 13.916, 24.93, 0.90555, 0.02533, 0.04962, 0.42047,
 15:57:08.471,d7:c3:4a:8c:31:30, 2015-01-01 00:38:02.505, 0.201, -0.311, 0.935, 18.982, 21.912, 164.734, 12.799, -2.505, 107.045, -14.994, 3.724, 13.916, 24.93, 0.50189, 0.08722, 0.07907, 0.85681,
 15:57:08.666,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.010, 0.068, 0.083, 1.207, 11.536, -26.611, 163.086, 12.601, -6.097, 130.457, -14.994, 3.724, 13.916, 24.93, 0.50189, 0.08722, 0.07907, 0.85681,
 15:57:08.682,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.010, -0.169, 0.186, 0.18, -36.56, 137.634, 148.254, 12.744, -11.272, 152.325, -14.994, 3.724, 13.916, 24.93, 0.50189, 0.08722, 0.07907, 0.85681,
 15:57:08.802,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.010, -0.137, -0.401, 0.203, -112.671, 77.759, 132.812, 8.492, -8.954, 173.386, -12.740, 3.822, 11.074, 24.93, 0.50189, 0.08722, 0.07907, 0.85681,
 15:57:08.966,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.010, 0.104, -0.477, 0.902, 16.541, -89.355, 162.048, 5.427, -10.953, -165.833, -12.740, 3.822, 11.074, 24.93, -0.20026, 0.1142, 0.06223, 0.97101,
 15:57:09.012,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.400, 0.133, 0.002, 1.75, 36.865, -56.641, 166.138, 2.247, -17.292, -143.954, -12.740, 3.822, 11.074, 24.93, -0.20026, 0.1142, 0.06223, 0.97101,
 15:57:09.134,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.400, 0.022, -0.25, 0.857, 66.284, 2.136, 165.588, -1.401, -18.984, -122.443, -12.740, 3.822, 11.074, 24.93, -0.20026, 0.1142, 0.06223, 0.97101,
 15:57:09.262,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.400, 0.136, 0.324, 2, 32.227, 7.08, 160.828, -4.79, -14.106, -103.282, -12.740, 3.822, 11.074, 24.93, -0.20026, 0.1142, 0.06223, 0.97101,
 15:57:09.281,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.400, 0.079, 0.146, 0.71, 12.146, 67.749, 158.264, -6.339, -10.607, -85.957, -11.858, 3.822, 10.192, 24.93, -0.20026, 0.1142, 0.06223, 0.97101,
 15:57:09.424,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.400, 0.041, -0.096, 0.844, 6.531, 29.358, 149.353, -7.344, -4.988, -70.9, -11.858, 3.822, 10.192, 24.93, -0.8432, 0.06491, -0.02203, 0.53314,
 15:57:09.534,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.905, 0.016, -0.114, 1.016, 7.69, -18.066, 159.241, -7.438, -0.439, -56.173, -11.858, 3.822, 10.192, 24.93, -0.8432, 0.06491, -0.02203, 0.53314,
 15:57:09.611,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.905, -0.042, -0.015, 1.007, 5.493, 37.842, 161.682, -6.18, 2.324, -41.638, -11.858, 3.822, 10.192, 24.93, -0.8432, 0.06491, -0.02203, 0.53314,
 15:57:09.778,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.905, 0.018, -0.012, 0.862, 1.953, 30.457, 158.02, -4.708, 4.955, -28.235, -12.446, 3.724, 10.780, 24.93, -0.8432, 0.06491, -0.02203, 0.53314,
 15:57:09.851,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.905, -0.013, -0.078, 0.926, 6.104, -6.104, 161.377, -2.67, 6.619, -15.145, -12.446, 3.724, 10.780, 24.93, -0.9902, 0.0155, -0.06049, 0.12448,
 15:57:09.886,d7:c3:4a:8c:31:30, 2015-01-01 00:38:03.905, 0.132, -1.047, 0.5, 51.208, -3.601, 165.649, -1.401, 6.103, -1.802, -12.446, 3.724, 10.780, 24.93, -0.9902, 0.0155, -0.06049, 0.12448,
 15:57:10.076,d7:c3:4a:8c:31:30, 2015-01-01 00:38:04.380, 0.136, -0.108, 1.084, 13.794, 7.202, 173.218, 1.62, 6.537, 11.151, -12.446, 3.724, 10.780, 24.93, -0.9902, 0.0155, -0.06049, 0.12448,
 15:57:10.091,d7:c3:4a:8c:31:30, 2015-01-01 00:38:04.380, 0.228, -0.12, 1.078, 21.729, -7.08, 172.18, 4.351, 5.746, 23.637, -12.446, 3.724, 10.780, 24.93, -0.9902, 0.0155, -0.06049, 0.12448,
 15:57:10.211,d7:c3:4a:8c:31:30, 2015-01-01 00:38:04.380, 0.171, -0.149, 0.956, 16.296, 9.46, 172.058, 6.685, 4.702, 35.447, -15.582, 3.724, 14.700, 24.93, -0.92349, -0.05713, -0.05515, -0.37515,
 15:57:10.372,d7:c3:4a:8c:31:30, 2015-01-01 00:38:04.740, 0.161, -0.043, 1.177, 18.799, 27.161, 173.279, 8.751, 3.274, 46.725, -15.582, 3.724, 14.700, 24.93, -0.92349, -0.05713, -0.05515, -0.37515,
