Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:34:38.792,d7:c3:4a:8c:31:30, 2015-01-01 00:03:07.660, -0.059, -0.112, 0.467, 79.407, 4.456, 188.904, 3.763, -0.357, 173.32, 70.168, -0.294, -89.278, 25.28, 0.05807, 0.00504, 0.03262, 0.99771,
 15:34:38.806,d7:c3:4a:8c:31:30, 2015-01-01 00:03:07.660, -0.078, 0.201, 0.907, 33.203, 32.837, 188.538, 10.415, -0.516, -172.277, 70.168, -0.294, -89.278, 25.28, 0.05807, 0.00504, 0.03262, 0.99771,
 15:34:39.034,d7:c3:4a:8c:31:30, 2015-01-01 00:03:07.660, -0.111, -0.049, 1.102, 17.273, 21.606, 204.041, 11.135, -2.357, -157.912, 70.168, -0.294, -89.278, 25.28, 0.05807, 0.00504, 0.03262, 0.99771,
 15:34:39.034,d7:c3:4a:8c:31:30, 2015-01-01 00:03:07.660, 0.08, -0.013, 1.226, 55.847, 13, 198.914, 12.294, -4.746, -144.316, 70.168, -0.294, -89.278, 25.28, 0.05807, 0.00504, 0.03262, 0.99771,
 15:34:39.136,d7:c3:4a:8c:31:30, 2015-01-01 00:03:07.660, 0.114, 0.012, 0.447, 10.01, 38.208, 201.904, 11.547, -7.042, -130.759, 60.270, -0.392, -81.144, 25.28, -0.47321, 0.01291, 0.10379, 0.87466,
 15:34:39.307,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.165, -0.097, -0.15, 1.802, -48.401, -18.005, 201.538, 6.658, -8.58, -117.114, 60.270, -0.392, -81.144, 25.28, -0.47321, 0.01291, 0.10379, 0.87466,
 15:34:39.346,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.165, 0.011, -0.056, 0.867, 33.936, -11.108, 203.186, 4.367, -11.53, -103.387, 60.270, -0.392, -81.144, 25.28, -0.47321, 0.01291, 0.10379, 0.87466,
 15:34:39.436,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.165, -0.079, 0.017, 1.002, 14.648, -9.216, 202.637, 2.659, -13.497, -85.699, 60.270, -0.392, -81.144, 25.28, -0.47321, 0.01291, 0.10379, 0.87466,
 15:34:39.629,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.165, 0.027, -0.058, 1.06, 5.493, -9.399, 202.393, -2.906, -14.711, -57.821, 58.898, -0.098, -77.616, 25.28, -0.9296, 0.09198, 0.09259, 0.34451,
 15:34:39.629,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.165, -0.089, 0.092, 0.716, 46.143, 10.62, 204.773, -6.323, -12.574, -30.251, 58.898, -0.098, -77.616, 25.28, -0.9296, 0.09198, 0.09259, 0.34451,
 15:34:39.736,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.525, -0.079, -0.084, 1.195, -5.859, -7.019, 205.383, -9.888, -9.371, -3.922, 58.898, -0.098, -77.616, 25.28, -0.9296, 0.09198, 0.09259, 0.34451,
 15:34:39.898,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.525, -0.058, -0.15, 1.164, -13.794, -21.973, 204.102, -13.574, -5.938, 21.445, 58.898, -0.098, -77.616, 25.28, -0.9296, 0.09198, 0.09259, 0.34451,
 15:34:39.946,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.525, 0.185, -0.024, 0.91, 33.691, -9.888, 197.021, -12.75, -2.291, 44.956, 69.874, -0.294, -85.554, 25.28, -0.9296, 0.09198, 0.09259, 0.34451,
 15:34:40.038,d7:c3:4a:8c:31:30, 2015-01-01 00:03:08.525, -0.689, -0.002, 0.184, 25.94, -13.184, 166.931, -10.464, -1.357, 65.825, 69.874, -0.294, -85.554, 25.28, -0.8006, 0.06406, 0.04193, -0.59418,
 15:34:40.227,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.000, 0.147, 0.243, 1.001, 43.091, 16.174, 189.636, -4.911, 2.082, 84.342, 69.874, -0.294, -85.554, 25.28, -0.8006, 0.06406, 0.04193, -0.59418,
 15:34:40.227,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.000, -0.025, -0.019, 1.199, -40.833, -16.602, 200.745, -3.587, 2.928, 103.87, 69.874, -0.294, -85.554, 25.28, -0.8006, 0.06406, 0.04193, -0.59418,
 15:34:40.337,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.000, -0.197, -0.119, 0.926, 28.625, -4.089, 217.712, -3.17, 2.823, 123.525, 69.972, -0.196, -88.592, 25.28, -0.8006, 0.06406, 0.04193, -0.59418,
 15:34:40.500,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.360, 0.096, -0.163, 1.25, -6.287, -3.723, 205.75, -0.791, 2.922, 142.564, 69.972, -0.196, -88.592, 25.28, -0.32059, 0.0264, -0.00162, -0.94681,
 15:34:40.546,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.360, -0.122, -0.138, 0.958, 83.679, 23.926, 190.308, 3.757, 1.961, 159.335, 69.972, -0.196, -88.592, 25.28, -0.32059, 0.0264, -0.00162, -0.94681,
 15:34:40.636,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.360, -0.114, 0.042, 1.238, 35.522, 26.123, 192.688, 9.514, 1.769, 174.463, 66.542, -0.392, -86.142, 25.28, -0.32059, 0.0264, -0.00162, -0.94681,
 15:34:40.867,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.685, -0.065, -0.066, 1.41, 8.545, 7.446, 198.914, 10.443, -0.258, -170.502, 66.542, -0.392, -86.142, 25.28, 0.11365, 0.0015, -0.0921, -0.9892,
 15:34:40.867,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.685, 0.057, 0.1, 1.038, 13.794, 1.648, 197.144, 12.047, -2.862, -156.621, 66.542, -0.392, -86.142, 25.28, 0.11365, 0.0015, -0.0921, -0.9892,
 15:34:40.967,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.685, -0.287, 0.022, 0.386, 0.549, 65.918, 204.834, 11.305, -4.504, -142.52, 66.542, -0.392, -86.142, 25.28, 0.11365, 0.0015, -0.0921, -0.9892,
 15:34:41.099,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.685, -0.016, -0.177, 1.459, -6.287, -13.733, 207.031, 6.85, -7.119, -128.688, 55.958, -0.196, -77.126, 25.28, 0.11365, 0.0015, -0.0921, -0.9892,
 15:34:41.148,d7:c3:4a:8c:31:30, 2015-01-01 00:03:09.685, -0.044, -0.106, 0.878, 29.907, -11.902, 201.233, 5.993, -10.047, -114.862, 55.958, -0.196, -77.126, 25.28, 0.55423, -0.04581, -0.09317, -0.82581,
 15:34:41.237,d7:c3:4a:8c:31:30, 2015-01-01 00:03:10.105, -0.04, -0.056, 1.025, 12.207, -13.55, 204.102, 4.592, -12.222, -101.228, 55.958, -0.196, -77.126, 25.28, 0.55423, -0.04581, -0.09317, -0.82581,
 15:34:41.444,d7:c3:4a:8c:31:30, 2015-01-01 00:03:10.105, -0.207, -0.083, 1.013, 15.991, -6.836, 200.378, 0.873, -14.277, -81.161, 55.958, -0.196, -77.126, 25.28, 0.55423, -0.04581, -0.09317, -0.82581,
 15:34:41.446,d7:c3:4a:8c:31:30, 2015-01-01 00:03:10.105, -0.072, -0.145, 1.38, 23.132, -0.122, 204.041, -2.379, -14.046, -53.069, 64.778, 0.000, -81.046, 25.28, 0.55423, -0.04581, -0.09317, -0.82581,
 15:34:41.676,d7:c3:4a:8c:31:30, 2015-01-01 00:03:10.105, -0.056, -0.069, 0.961, -4.639, -15.32, 207.642, -7.855, -12.431, -25.406, 64.778, 0.000, -81.046, 25.28, 0.9863, -0.10825, -0.08621, -0.08926,
 15:34:41.676,d7:c3:4a:8c:31:30, 2015-01-01 00:03:10.105, -0.018, -0.176, 0.992, 20.386, -12.939, 199.28, -12.854, -9.52, 1.049, 64.778, 0.000, -81.046, 25.28, 0.9863, -0.10825, -0.08621, -0.08926,
