Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:35:15.279,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.560, 0.099, 0.187, 0.536, -10.498, 63.965, 202.209, 21.819, -10.179, -131.364, 60.956, -0.392, -79.870, 25.31, -0.47958, -0.01379, 0.19046, 0.85641,
 15:35:15.287,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.104, 0.354, 1.42, -3.54, 52.49, 192.078, 18.523, -10.14, -116.982, 60.956, -0.392, -79.870, 25.31, -0.47958, -0.01379, 0.19046, 0.85641,
 15:35:15.408,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.18, 0.206, 0.976, 7.324, 54.871, 205.566, 16.65, -11.085, -102.865, 60.956, -0.392, -79.870, 25.31, -0.47958, -0.01379, 0.19046, 0.85641,
 15:35:15.539,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.143, 0.287, 1.229, -5.188, 50.476, 208.74, 11.827, -11.107, -77.783, 60.956, -0.392, -79.870, 25.31, -0.47958, -0.01379, 0.19046, 0.85641,
 15:35:15.587,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.18, 0.2, 0.958, 2.197, 51.147, 206.787, 6.916, -8.52, -49.999, 60.270, -0.196, -80.458, 25.31, -0.47958, -0.01379, 0.19046, 0.85641,
 15:35:15.778,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.127, 0.071, 1.371, 7.324, 59.814, 213.318, 3.505, -3.988, -22.945, 60.270, -0.196, -80.458, 25.31, -0.99243, -0.02426, 0.02148, 0.11804,
 15:35:15.797,d7:c3:4a:8c:31:30, 2015-01-01 00:03:43.945, -0.174, 0.235, 1.065, -8.606, 52.368, 212.952, 2.845, 0.978, 3.164, 60.270, -0.196, -80.458, 25.31, -0.99243, -0.02426, 0.02148, 0.11804,
 15:35:15.886,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.455, -0.115, 0.236, 1.034, 2.869, 43.152, 206.787, 3.724, 5.065, 27.713, 60.270, -0.196, -80.458, 25.31, -0.99243, -0.02426, 0.02148, 0.11804,
 15:35:16.084,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.455, 0.263, 0.148, 1.204, 10.742, 51.147, 210.266, 6.328, 7.8, 51.191, 60.270, -0.196, -80.458, 25.31, -0.99243, -0.02426, 0.02148, 0.11804,
 15:35:16.085,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.455, -0.191, 0.089, 0.119, -16.418, 80.261, 147.644, 9.261, 7.482, 70.774, 60.270, -0.196, -80.458, 25.31, -0.99243, -0.02426, 0.02148, 0.11804,
 15:35:16.187,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.455, -0.134, 0.343, 1.437, 13.306, 58.533, 203.308, 13.502, 8.394, 89.967, 70.854, -0.294, -86.926, 25.31, -0.65472, -0.03214, -0.14319, -0.74142,
 15:35:16.357,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.900, 0.033, 0.141, 0.936, 21.118, 44.189, 216.003, 16.837, 7.388, 110.33, 70.854, -0.294, -86.926, 25.31, -0.65472, -0.03214, -0.14319, -0.74142,
 15:35:16.396,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.900, -0.225, 0.131, 0.927, 20.691, 51.514, 211.975, 20.341, 5.592, 129.545, 70.854, -0.294, -86.926, 25.31, -0.65472, -0.03214, -0.14319, -0.74142,
 15:35:16.595,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.900, -0.282, 0.119, 1.596, 2.686, 50.903, 218.079, 22.714, 3.873, 147.914, 70.070, -0.294, -87.024, 25.31, -0.65472, -0.03214, -0.14319, -0.74142,
 15:35:16.606,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.900, -0.175, 0.359, 1.257, -2.258, 41.992, 210.876, 25.373, 0.67, 164.35, 70.070, -0.294, -87.024, 25.31, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:16.697,d7:c3:4a:8c:31:30, 2015-01-01 00:03:44.900, -0.153, 0.398, 0.878, -8.789, 41.138, 207.214, 25.906, -2.659, 179.951, 70.070, -0.294, -87.024, 25.31, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:16.897,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.465, 0.006, 0.259, 1.095, 31.738, 61.035, 201.843, 25.889, -5.669, -165.135, 70.070, -0.294, -87.024, 25.26, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:16.897,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.465, 0.136, 0.154, 0.424, -2.686, 82.397, 203.918, 24.873, -8.657, -150.359, 70.070, -0.294, -87.024, 25.26, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:16.996,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.465, -0.161, 0.208, 1.843, -11.475, 42.908, 191.467, 22.132, -9.613, -135.555, 70.070, -0.294, -87.024, 25.26, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:17.170,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.465, -0.076, 0.228, 0.812, 4.7, 51.636, 205.444, 19.907, -11.47, -121.487, 57.036, -0.196, -78.008, 25.26, -0.13406, -0.0242, -0.21835, -0.96628,
 15:35:17.206,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.465, -0.139, 0.369, 1.003, 5.615, 58.35, 205.872, 16.611, -12.947, -106.677, 57.036, -0.196, -78.008, 25.26, 0.62497, -0.00424, -0.17639, -0.76038,
 15:35:17.297,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.940, -0.183, 0.202, 1.008, -2.441, 61.035, 207.031, 12.255, -13.129, -88.835, 57.036, -0.196, -78.008, 25.26, 0.62497, -0.00424, -0.17639, -0.76038,
 15:35:17.496,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.940, -0.101, 0.245, 1.261, 9.399, 53.711, 217.896, 6.163, -9.679, -60.15, 57.036, -0.196, -78.008, 25.26, 0.62497, -0.00424, -0.17639, -0.76038,
 15:35:17.507,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.940, -0.161, 0.12, 0.759, -13.062, 51.941, 210.938, 2.049, -5.043, -32.393, 69.188, -0.196, -85.260, 25.26, 0.62497, -0.00424, -0.17639, -0.76038,
 15:35:17.597,d7:c3:4a:8c:31:30, 2015-01-01 00:03:45.940, -0.083, 0.148, 1.091, -10.437, 46.631, 209.106, 0.731, 0.044, -6.218, 69.188, -0.196, -85.260, 25.26, 0.99921, 0.00555, 0.01868, 0.03329,
 15:35:17.764,d7:c3:4a:8c:31:30, 2015-01-01 00:03:46.330, 0.032, 0.239, 0.958, 9.094, 43.762, 207.764, 1.648, 4.878, 18.517, 69.188, -0.196, -85.260, 25.26, 0.99921, 0.00555, 0.01868, 0.03329,
